,Source,Destination,Class
32605,41176,67114,0
32606,9864,6275,0
32607,77718,50865,0
32608,12955,66675,0
32609,40305,80738,0
32610,47057,52949,0
32611,43071,19254,0
32612,22953,46827,0
32613,72427,9588,0
32614,18758,48188,0
32615,30475,81144,0
32616,13975,30643,0
32617,8652,12875,0
32618,75827,5264,0
32619,80497,189,0
32620,48027,35078,0
32621,13417,67550,0
32622,80814,50784,0
32623,20852,33000,0
32624,67597,28702,0
32625,5220,36991,0
32626,36029,49309,0
32627,25264,22200,0
32628,11823,42103,0
32629,64923,12216,0
32630,1996,40006,0
32631,76326,45205,0
32632,71360,40651,0
32633,66052,17810,0
32634,47724,14365,0
32635,13601,48574,0
32636,60678,14574,0
32637,81154,51571,0
32638,31773,23869,0
32639,58586,24599,0
32640,51953,39359,0
32641,80047,17862,0
32642,74162,37407,0
32643,246,25180,0
32644,60396,79484,0
32645,76585,61885,0
32646,7017,38498,0
32647,4898,55998,0
32648,76317,80266,0
32649,71076,40923,0
32650,78775,18755,0
32651,182,31288,0
32652,20070,34306,0
32653,53916,33130,0
32654,7143,79702,0
32655,59375,19153,0
32656,29521,6666,0
32657,51262,68535,0
32658,76425,36841,0
32659,39641,71617,0
32660,76768,25545,0
32661,27841,10068,0
32662,7190,11379,0
32663,1763,53593,0
32664,22232,3964,0
32665,80599,9788,0
32666,34810,32869,0
32667,45887,33843,0
32668,5770,49399,0
32669,11710,46468,0
32670,5361,1154,0
32671,1958,33647,0
32672,62497,56834,0
32673,75678,57285,0
32674,40794,65692,0
32675,7091,80654,0
32676,29373,37519,0
32677,52638,4435,0
32678,9456,6555,0
32679,11760,62031,0
32680,41449,55045,0
32681,65719,10573,0
32682,51473,42182,0
32683,48149,56212,0
32684,80490,16234,0
32685,43368,70817,0
32686,21882,49843,0
32687,9254,38229,0
32688,28320,72325,0
32689,44812,64555,0
32690,62124,17402,0
32691,21201,54450,0
32692,4469,14743,0
32693,13371,15003,0
32694,58890,35314,0
32695,14197,24223,0
32696,49686,54952,0
32697,52010,30138,0
32698,79324,72813,0
32699,30623,66627,0
32700,79735,42154,0
32701,26349,27882,0
32702,34035,17282,0
32703,65780,27452,0
32704,68877,9000,0
32705,67891,14464,0
32706,61980,11628,0
32707,69955,45157,0
32708,24509,42965,0
32709,26088,51383,0
32710,77654,10284,0
32711,71678,28361,0
32712,51286,8613,0
32713,62447,49633,0
32714,32210,58983,0
32715,20849,57749,0
32716,22309,49108,0
32717,16530,68227,0
32718,79334,55226,0
32719,54062,19656,0
32720,18777,55644,0
32721,54221,57698,0
32722,60218,52894,0
32723,33630,78597,0
32724,20201,9362,0
32725,67916,31831,0
32726,34431,19936,0
32727,54470,41040,0
32728,72326,71653,0
32729,60210,41517,0
32730,53478,78877,0
32731,11938,54207,0
32732,31362,28333,0
32733,77378,70230,0
32734,19711,9336,0
32735,33280,22015,0
32736,50423,72556,0
32737,77246,71097,0
32738,36849,51195,0
32739,23928,52905,0
32740,35089,7859,0
32741,13342,71470,0
32742,40291,40618,0
32743,68009,78230,0
32744,63566,68161,0
32745,12152,72472,0
32746,44499,8716,0
32747,16645,19072,0
32748,27220,35727,0
32749,72584,2425,0
32750,30222,8586,0
32751,26481,51782,0
32752,42848,65043,0
32753,19118,59366,0
32754,69795,11123,0
32755,58904,45151,0
32756,11018,52708,0
32757,48714,71560,0
32758,30823,4629,0
32759,58481,51686,0
32760,1985,6875,0
32761,65167,46527,0
32762,70618,27618,0
32763,51042,29020,0
32764,1824,65963,0
32765,39523,31817,0
32766,57888,9495,0
32767,42376,13735,0
32768,19059,59648,0
32769,55831,22086,0
32770,48483,39365,0
32771,53007,17822,0
32772,44689,42724,0
32773,23945,37274,0
32774,81112,9478,0
32775,70673,7038,0
32776,47444,73309,0
32777,14696,883,0
32778,2900,11750,0
32779,51552,12233,0
32780,77169,8273,0
32781,12896,42231,0
32782,6883,70976,0
32783,56540,3657,0
32784,6960,43154,0
32785,40383,52214,0
32786,27115,993,0
32787,59461,45270,0
32788,24494,65483,0
32789,63520,78710,0
32790,35532,46361,0
32791,36452,70161,0
32792,15398,58464,0
32793,31244,37619,0
32794,23978,53494,0
32795,30586,31647,0
32796,16958,50641,0
32797,74525,74240,0
32798,1389,3624,0
32799,59845,75415,0
32800,48361,36935,0
32801,44167,72148,0
32802,12128,23451,0
32803,3226,4820,0
32804,47703,45034,0
32805,53144,52699,0
32806,18481,61550,0
32807,40979,25861,0
32808,29596,28858,0
32809,33326,47874,0
32810,6848,41757,0
32811,69091,34062,0
32812,17658,26843,0
32813,45447,74543,0
32814,34160,78687,0
32815,20452,29224,0
32816,78980,15197,0
32817,18533,29572,0
32818,61082,30650,0
32819,70125,220,0
32820,21935,54218,0
32821,62728,22953,0
32822,55769,54036,0
32823,39397,65345,0
32824,55842,61946,0
32825,25204,65806,0
32826,24169,43436,0
32827,26471,21343,0
32828,45470,71861,0
32829,28406,1393,0
32830,4924,1801,0
32831,17038,80152,0
32832,68597,22097,0
32833,61709,8893,0
32834,47818,20797,0
32835,5370,48623,0
32836,6190,14801,0
32837,79788,42009,0
32838,25411,11371,0
32839,36872,34004,0
32840,26221,29073,0
32841,26438,28569,0
32842,65344,27632,0
32843,59368,49564,0
32844,47480,70038,0
32845,53861,60823,0
32846,22423,73272,0
32847,47675,76443,0
32848,65763,71543,0
32849,19408,52067,0
32850,39943,30899,0
32851,45619,62178,0
32852,47013,39195,0
32853,45624,10848,0
32854,11183,75514,0
32855,54993,33042,0
32856,22690,71069,0
32857,75539,24905,0
32858,25235,10876,0
32859,68014,15404,0
32860,49678,23297,0
32861,31278,238,0
32862,24792,25537,0
32863,59411,64683,0
32864,13518,13419,0
32865,8177,34725,0
32866,55954,28630,0
32867,13113,39325,0
32868,32339,57242,0
32869,4558,26901,0
32870,43255,37385,0
32871,49704,25065,0
32872,61608,8529,0
32873,24474,50407,0
32874,4639,15083,0
32875,26404,78492,0
32876,57552,75753,0
32877,31993,25996,0
32878,76755,1067,0
32879,11488,1180,0
32880,48316,32242,0
32881,8405,69428,0
32882,76700,51741,0
32883,72887,10237,0
32884,59072,4134,0
32885,61707,28172,0
32886,3861,60363,0
32887,15213,1887,0
32888,59262,71035,0
32889,77239,68651,0
32890,848,68156,0
32891,16128,28222,0
32892,41839,70120,0
32893,15828,38327,0
32894,11075,8576,0
32895,79937,60974,0
32896,59059,13070,0
32897,67084,7621,0
32898,5154,17922,0
32899,21145,45474,0
32900,56992,39550,0
32901,55833,73385,0
32902,53425,51644,0
32903,29824,633,0
32904,41851,15110,0
32905,73539,24821,0
32906,50828,15275,0
32907,3785,63410,0
32908,19045,33793,0
32909,78691,78639,0
32910,49002,65822,0
32911,30193,39196,0
32912,52171,13056,0
32913,20892,1793,0
32914,53708,10172,0
32915,79214,61163,0
32916,18350,52144,0
32917,9082,59069,0
32918,55289,11878,0
32919,54028,39251,0
32920,18177,43375,0
32921,19799,66383,0
32922,26424,65249,0
32923,40121,45523,0
32924,6550,70680,0
32925,64953,49284,0
32926,62034,29327,0
32927,29116,76394,0
32928,60229,32690,0
32929,9604,78350,0
32930,72194,36896,0
32931,12468,30439,0
32932,63099,36337,0
32933,37834,53044,0
32934,72676,6019,0
32935,8494,46147,0
32936,68142,57200,0
32937,53419,66718,0
32938,47544,12166,0
32939,77848,21507,0
32940,61705,77719,0
32941,57790,25841,0
32942,44157,51639,0
32943,43355,74885,0
32944,59380,34245,0
32945,44794,64382,0
32946,25150,67768,0
32947,54222,24256,0
32948,16407,25860,0
32949,17775,46710,0
32950,26549,49815,0
32951,40450,11132,0
32952,71696,57320,0
32953,58837,79935,0
32954,68111,40996,0
32955,66400,33877,0
32956,72512,74179,0
32957,2734,74985,0
32958,30577,105,0
32959,33807,23710,0
32960,29564,23337,0
32961,70384,62395,0
32962,67460,9392,0
32963,18372,38810,0
32964,25710,79631,0
32965,78653,22925,0
32966,4639,66388,0
32967,13282,61509,0
32968,69101,48447,0
32969,42983,49108,0
32970,43002,28509,0
32971,34397,6762,0
32972,72952,8879,0
32973,50272,19237,0
32974,42614,71637,0
32975,52016,18059,0
32976,76918,10870,0
32977,50740,2945,0
32978,14558,21181,0
32979,77687,29699,0
32980,52108,16670,0
32981,56174,14773,0
32982,57722,36199,0
32983,39538,64520,0
32984,30926,19991,0
32985,16074,47135,0
32986,16864,35241,0
32987,1174,75193,0
32988,78850,28230,0
32989,36397,72869,0
32990,17479,66636,0
32991,48340,17573,0
32992,37803,43836,0
32993,72756,54462,0
32994,2936,23257,0
32995,21508,10262,0
32996,42767,66970,0
32997,19865,22518,0
32998,9411,14595,0
32999,61050,51880,0
33000,25926,79941,0
33001,42448,6735,0
33002,70731,45076,0
33003,33696,23842,0
33004,70368,41654,0
33005,32837,26820,0
33006,75196,78545,0
33007,33180,784,0
33008,64189,70773,0
33009,62557,18220,0
33010,63352,65698,0
33011,31714,50242,0
33012,54638,29187,0
33013,27155,56863,0
33014,72251,9908,0
33015,393,71905,0
33016,47946,73581,0
33017,5748,30133,0
33018,41008,4608,0
33019,64618,7739,0
33020,158,2297,0
33021,81098,38563,0
33022,61459,17387,0
33023,78213,48190,0
33024,50098,12876,0
33025,55206,33254,0
33026,65863,51660,0
33027,61583,288,0
33028,67184,59969,0
33029,60394,19511,0
33030,41886,59978,0
33031,18028,9715,0
33032,76085,65387,0
33033,51369,60473,0
33034,12627,39996,0
33035,73559,43729,0
33036,34037,39352,0
33037,40053,9630,0
33038,47322,63974,0
33039,50443,59942,0
33040,15963,44574,0
33041,45110,11324,0
33042,55107,30842,0
33043,36046,39639,0
33044,32874,32668,0
33045,10545,6226,0
33046,22907,59447,0
33047,55067,26222,0
33048,80886,28182,0
33049,49549,74202,0
33050,21885,1632,0
33051,61010,13594,0
33052,3079,55173,0
33053,21645,37726,0
33054,9730,26392,0
33055,51520,80707,0
33056,14378,67772,0
33057,73022,7956,0
33058,44066,70752,0
33059,71682,9174,0
33060,46442,9588,0
33061,15803,23228,0
33062,47695,8647,0
33063,47181,68983,0
33064,47061,45554,0
33065,57829,72555,0
33066,33347,56097,0
33067,33137,32213,0
33068,80966,6843,0
33069,14616,45429,0
33070,39916,36022,0
33071,69482,53797,0
33072,45234,45250,0
33073,52353,21873,0
33074,72544,42033,0
33075,37480,9328,0
33076,49872,26976,0
33077,2016,2693,0
33078,36286,72999,0
33079,53354,5404,0
33080,57983,6337,0
33081,68792,56285,0
33082,75767,70141,0
33083,31294,2839,0
33084,74629,19193,0
33085,21892,46105,0
33086,25863,47382,0
33087,24132,15700,0
33088,53786,30173,0
33089,2519,38653,0
33090,33077,60610,0
33091,28089,53152,0
33092,2508,74724,0
33093,25497,28546,0
33094,56896,80188,0
33095,62240,3389,0
33096,33149,4678,0
33097,55985,59100,0
33098,22404,69130,0
33099,7910,3132,0
33100,7691,20226,0
33101,81297,37175,0
33102,73599,30604,0
33103,64622,77635,0
33104,69533,11424,0
33105,45684,55044,0
33106,877,54521,0
33107,77931,74832,0
33108,74792,2071,0
33109,46406,40252,0
33110,31114,40588,0
33111,39672,2519,0
33112,43077,57772,0
33113,826,26357,0
33114,24941,4944,0
33115,70767,29702,0
33116,50129,11350,0
33117,50018,2796,0
33118,33959,22737,0
33119,29616,8124,0
33120,12992,77399,0
33121,8380,12785,0
33122,67987,68448,0
33123,60660,55605,0
33124,48425,69320,0
33125,28167,15704,0
33126,65983,39695,0
33127,76505,17865,0
33128,2082,17366,0
33129,34651,51550,0
33130,45487,17534,0
33131,57627,37323,0
33132,54292,42701,0
33133,76746,51173,0
33134,15789,71376,0
33135,72286,66225,0
33136,44825,66676,0
33137,12856,77801,0
33138,59382,69079,0
33139,7892,65635,0
33140,56448,60985,0
33141,38513,37291,0
33142,35616,77937,0
33143,58869,17535,0
33144,10084,11743,0
33145,65942,63326,0
33146,70965,48878,0
33147,73623,72947,0
33148,14835,22524,0
33149,5898,21415,0
33150,6301,34668,0
33151,64594,71366,0
33152,58229,78277,0
33153,27647,59112,0
33154,55555,34709,0
33155,77601,7353,0
33156,73968,26280,0
33157,75375,53472,0
33158,834,39521,0
33159,59718,4739,0
33160,70962,9679,0
33161,65610,53659,0
33162,18271,59390,0
33163,74153,52780,0
33164,28839,40276,0
33165,56259,53721,0
33166,77788,22877,0
33167,54403,12285,0
33168,10099,41060,0
33169,55597,63740,0
33170,17697,15367,0
33171,4068,10850,0
33172,28028,62802,0
33173,41568,46267,0
33174,62412,78433,0
33175,12710,69707,0
33176,36039,29232,0
33177,75054,2229,0
33178,30977,33758,0
33179,8791,36645,0
33180,61814,50326,0
33181,12772,58405,0
33182,71514,80573,0
33183,64162,21942,0
33184,71208,72914,0
33185,18245,53761,0
33186,19740,58247,0
33187,34560,16666,0
33188,23263,4952,0
33189,1363,13008,0
33190,69233,45511,0
33191,30087,57220,0
33192,12443,69220,0
33193,36318,44703,0
33194,26602,62518,0
33195,36296,29562,0
33196,33227,34896,0
33197,41741,56717,0
33198,75789,49123,0
33199,77646,8562,0
33200,8427,76227,0
33201,44533,830,0
33202,181,65631,0
33203,27050,43549,0
33204,44033,27979,0
33205,34110,73940,0
33206,15424,42387,0
33207,72998,10559,0
33208,33249,8529,0
33209,61489,5855,0
33210,47601,59542,0
33211,77631,31412,0
33212,77711,68467,0
33213,28812,13896,0
33214,48363,31529,0
33215,17687,64778,0
33216,41734,45846,0
33217,45695,23352,0
33218,49838,25248,0
33219,41381,7632,0
33220,52522,74077,0
33221,68060,74215,0
33222,31797,32659,0
33223,4226,45575,0
33224,8152,18417,0
33225,28875,52118,0
33226,29230,390,0
33227,61463,80174,0
33228,66283,24564,0
33229,79372,11234,0
33230,42704,6864,0
33231,79244,33870,0
33232,59451,68335,0
33233,54599,21650,0
33234,41770,48594,0
33235,58091,375,0
33236,57419,18481,0
33237,60677,39456,0
33238,14164,13768,0
33239,64964,54569,0
33240,29118,9940,0
33241,31721,53136,0
33242,7245,62301,0
33243,9593,21364,0
33244,439,54822,0
33245,56132,20982,0
33246,40626,63895,0
33247,34584,44967,0
33248,34237,73809,0
33249,30849,45371,0
33250,45750,62096,0
33251,50406,76405,0
33252,41646,79003,0
33253,31121,49587,0
33254,20126,52496,0
33255,72841,57247,0
33256,23941,47703,0
33257,621,1355,0
33258,35869,33777,0
33259,73774,63441,0
33260,48702,9050,0
33261,64411,7892,0
33262,33709,32046,0
33263,71305,66934,0
33264,68995,36523,0
33265,37023,5617,0
33266,60686,50010,0
33267,62285,54482,0
33268,60689,28900,0
33269,70826,19673,0
33270,62083,64945,0
33271,32572,55251,0
33272,80696,60386,0
33273,37544,11139,0
33274,43224,14289,0
33275,43946,59299,0
33276,60906,9020,0
33277,45989,39784,0
33278,56782,9776,0
33279,74129,13160,0
33280,11116,16782,0
33281,7340,68927,0
33282,955,50577,0
33283,23310,12512,0
33284,72996,33099,0
33285,47726,8380,0
33286,29575,79701,0
33287,15443,8518,0
33288,51470,41785,0
33289,5296,503,0
33290,64260,29200,0
33291,40062,74891,0
33292,36817,212,0
33293,37033,62436,0
33294,67811,70453,0
33295,13232,53453,0
33296,72705,74677,0
33297,2340,11860,0
33298,18880,19477,0
33299,40579,31510,0
33300,47409,9287,0
33301,5039,11395,0
33302,28749,29935,0
33303,37722,42243,0
33304,12852,63358,0
33305,75945,20732,0
33306,60288,50156,0
33307,73135,36454,0
33308,6270,7498,0
33309,48877,17522,0
33310,5789,76717,0
33311,75079,10378,0
33312,16465,804,0
33313,25677,45707,0
33314,32872,8216,0
33315,51097,67646,0
33316,56945,42441,0
33317,6620,72841,0
33318,74931,37690,0
33319,63864,63621,0
33320,4026,63785,0
33321,21164,22309,0
33322,76504,68203,0
33323,24096,75350,0
33324,46595,79525,0
33325,11424,78809,0
33326,53125,66081,0
33327,35162,17859,0
33328,19760,15874,0
33329,59720,32062,0
33330,15100,22767,0
33331,44974,20974,0
33332,68734,72499,0
33333,18011,73087,0
33334,48344,69857,0
33335,81195,36909,0
33336,45217,24941,0
33337,1824,22733,0
33338,53299,49115,0
33339,9002,8916,0
33340,80907,46424,0
33341,62486,57269,0
33342,28779,18690,0
33343,70764,50316,0
33344,37754,11522,0
33345,1463,47996,0
33346,74171,38603,0
33347,35119,44521,0
33348,38294,70145,0
33349,16189,11398,0
33350,20504,77543,0
33351,55215,14890,0
33352,9941,53617,0
33353,22050,44133,0
33354,50805,9778,0
33355,29877,47277,0
33356,7382,2357,0
33357,77438,75340,0
33358,42089,18912,0
33359,4350,28373,0
33360,45859,22561,0
33361,3931,26801,0
33362,43380,50907,0
33363,45439,54114,0
33364,14991,35785,0
33365,44172,73489,0
33366,10098,14101,0
33367,13745,71936,0
33368,48726,49763,0
33369,52598,2417,0
33370,63663,27605,0
33371,57857,27058,0
33372,44061,33710,0
33373,32424,55013,0
33374,32079,50991,0
33375,5925,52904,0
33376,8738,24700,0
33377,25100,19451,0
33378,42886,78836,0
33379,64626,80271,0
33380,23837,19369,0
33381,2801,7147,0
33382,16898,14497,0
33383,43952,16754,0
33384,76118,73651,0
33385,73151,23862,0
33386,4668,16436,0
33387,62125,52274,0
33388,46271,65052,0
33389,76074,456,0
33390,65711,19444,0
33391,26394,38845,0
33392,62584,1203,0
33393,68037,47406,0
33394,5444,42103,0
33395,18892,77940,0
33396,20284,8027,0
33397,79911,25864,0
33398,48338,36896,0
33399,14878,64597,0
33400,53912,31184,0
33401,79323,35397,0
33402,48551,36092,0
33403,46236,78700,0
33404,39757,73984,0
33405,62312,30280,0
33406,59477,52695,0
33407,75539,69404,0
33408,53813,80287,0
33409,75863,41215,0
33410,71320,17225,0
33411,25214,78348,0
33412,68019,79657,0
33413,57230,67551,0
33414,1266,56730,0
33415,17427,70233,0
33416,57858,13283,0
33417,49017,32897,0
33418,78651,16885,0
33419,35317,29266,0
33420,70245,20971,0
33421,63968,76967,0
33422,53877,44051,0
33423,42169,42878,0
33424,41103,35157,0
33425,61440,9542,0
33426,31887,6629,0
33427,17129,74432,0
33428,65579,22216,0
33429,53053,63391,0
33430,57990,35200,0
33431,7019,60794,0
33432,3064,26296,0
33433,35001,12654,0
33434,59915,31566,0
33435,22847,59545,0
33436,37465,69730,0
33437,79082,31261,0
33438,4160,40253,0
33439,40287,22143,0
33440,46814,2517,0
33441,78314,32618,0
33442,64729,76261,0
33443,81069,64196,0
33444,77101,30223,0
33445,17440,50431,0
33446,71834,12938,0
33447,25384,6085,0
33448,14088,50618,0
33449,61981,63803,0
33450,53209,37779,0
33451,6948,17542,0
33452,23820,9830,0
33453,3735,67170,0
33454,44907,47316,0
33455,31196,52970,0
33456,41410,8075,0
33457,26953,2978,0
33458,24617,15876,0
33459,33963,23801,0
33460,23281,53071,0
33461,14984,50550,0
33462,2107,14546,0
33463,24109,44401,0
33464,9035,29464,0
33465,25461,70770,0
33466,72373,66036,0
33467,51832,33650,0
33468,45869,69764,0
33469,69245,61406,0
33470,77042,23013,0
33471,75022,33362,0
33472,45984,38125,0
33473,39867,34957,0
33474,64616,12552,0
33475,77494,69574,0
33476,11513,29857,0
33477,73316,3103,0
33478,2975,7285,0
33479,6642,230,0
33480,40379,42967,0
33481,69095,42766,0
33482,73958,17938,0
33483,26831,29058,0
33484,56540,73801,0
33485,35145,75184,0
33486,42894,58956,0
33487,40617,68176,0
33488,44133,52475,0
33489,79645,63138,0
33490,74285,3830,0
33491,68041,15200,0
33492,29632,21039,0
33493,67390,78115,0
33494,14346,50200,0
33495,32416,53515,0
33496,3889,40595,0
33497,80409,26420,0
33498,27361,70663,0
33499,47093,25458,0
33500,37890,7185,0
33501,4502,58265,0
33502,80398,73834,0
33503,43404,37248,0
33504,73348,43314,0
33505,32223,34437,0
33506,50303,71728,0
33507,27403,33923,0
33508,50288,51996,0
33509,54151,41290,0
33510,19716,47576,0
33511,58863,80531,0
33512,74667,66828,0
33513,45757,36007,0
33514,80014,64549,0
33515,13571,44586,0
33516,57494,69274,0
33517,56498,57210,0
33518,6249,67397,0
33519,19760,23257,0
33520,18697,61356,0
33521,69099,50471,0
33522,17278,76436,0
33523,48744,46400,0
33524,9634,3371,0
33525,1145,29083,0
33526,69010,55484,0
33527,52485,5723,0
33528,23960,39670,0
33529,63053,62676,0
33530,2864,12786,0
33531,3746,22599,0
33532,69592,9864,0
33533,10708,13699,0
33534,8220,55035,0
33535,21101,68745,0
33536,61135,32128,0
33537,49147,63827,0
33538,54477,7676,0
33539,74438,17304,0
33540,18922,77404,0
33541,61184,80250,0
33542,69137,64669,0
33543,17069,51611,0
33544,61533,23501,0
33545,3731,6144,0
33546,71593,59757,0
33547,59561,34126,0
33548,52446,74960,0
33549,61116,50335,0
33550,76112,39254,0
33551,27313,16570,0
33552,72875,57583,0
33553,32117,41614,0
33554,27585,37464,0
33555,77339,32121,0
33556,13374,31144,0
33557,81030,32030,0
33558,71169,39315,0
33559,52598,56829,0
33560,67861,9030,0
33561,49499,9148,0
33562,48694,70293,0
33563,13510,13640,0
33564,16827,5071,0
33565,25936,24989,0
33566,2136,55908,0
33567,13881,28192,0
33568,71093,39135,0
33569,48885,79013,0
33570,15041,59302,0
33571,8059,69628,0
33572,76868,17451,0
33573,50752,32252,0
33574,58745,57502,0
33575,39504,15561,0
33576,44794,50998,0
33577,50544,33437,0
33578,57096,62314,0
33579,69650,44826,0
33580,81169,45178,0
33581,56475,24799,0
33582,9156,40895,0
33583,26794,64713,0
33584,76128,55521,0
33585,69856,25750,0
33586,26840,45864,0
33587,36230,15623,0
33588,34315,41861,0
33589,18181,29926,0
33590,81063,31806,0
33591,31991,28399,0
33592,38190,55989,0
33593,75676,16909,0
33594,23508,6738,0
33595,12285,77327,0
33596,38347,49040,0
33597,6102,76089,0
33598,36153,59967,0
33599,46527,19767,0
33600,75617,79606,0
33601,42367,64192,0
33602,36629,45645,0
33603,80539,7552,0
33604,47888,78666,0
33605,70570,35537,0
33606,7638,58060,0
33607,39200,40435,0
33608,57885,52191,0
33609,75557,43837,0
33610,34521,57940,0
33611,57682,58322,0
33612,52913,1582,0
33613,54562,47450,0
33614,43011,43043,0
33615,23522,73343,0
33616,45489,66941,0
33617,59490,54357,0
33618,65468,13340,0
33619,60277,53725,0
33620,69910,12043,0
33621,38314,33631,0
33622,24941,33459,0
33623,51674,73081,0
33624,2633,73587,0
33625,12012,38838,0
33626,5573,40767,0
33627,1306,3075,0
33628,1803,13367,0
33629,56024,2936,0
33630,56339,8842,0
33631,66962,32715,0
33632,35596,17992,0
33633,21698,43677,0
33634,21197,25176,0
33635,21825,48553,0
33636,56421,29617,0
33637,53275,68613,0
33638,14619,6797,0
33639,65987,53823,0
33640,50382,30857,0
33641,20456,10775,0
33642,72356,68296,0
33643,17722,76928,0
33644,12595,55620,0
33645,56269,61489,0
33646,67033,71419,0
33647,37609,68356,0
33648,20508,19002,0
33649,52411,25660,0
33650,60882,71649,0
33651,53088,27457,0
33652,68526,75730,0
33653,78047,21808,0
33654,80869,61563,0
33655,2190,41208,0
33656,76179,21976,0
33657,1746,38768,0
33658,42561,13560,0
33659,25019,28594,0
33660,59319,31363,0
33661,72750,16794,0
33662,80091,63331,0
33663,21941,532,0
33664,27044,20806,0
33665,9948,1098,0
33666,11516,13129,0
33667,7838,61654,0
33668,27299,14451,0
33669,30389,70512,0
33670,44896,32958,0
33671,17979,33826,0
33672,72783,35638,0
33673,26028,68468,0
33674,35398,62599,0
33675,16798,63829,0
33676,5616,74943,0
33677,129,19703,0
33678,73176,19024,0
33679,5257,50550,0
33680,42559,55724,0
33681,66997,69921,0
33682,79275,48242,0
33683,54822,79438,0
33684,4140,7629,0
33685,22661,5585,0
33686,17467,45589,0
33687,10199,13530,0
33688,44866,943,0
33689,8011,65903,0
33690,66420,24387,0
33691,36320,36820,0
33692,59849,758,0
33693,30855,15993,0
33694,23358,54059,0
33695,57339,73220,0
33696,45729,8075,0
33697,78857,3942,0
33698,55908,45888,0
33699,65417,19195,0
33700,16299,74814,0
33701,38462,47810,0
33702,44068,6638,0
33703,34821,15640,0
33704,2700,46789,0
33705,80992,74955,0
33706,15978,26114,0
33707,9644,12218,0
33708,23503,57301,0
33709,33900,73689,0
33710,36738,38053,0
33711,2379,7743,0
33712,10328,11308,0
33713,76024,44399,0
33714,66178,27082,0
33715,15763,11992,0
33716,15139,76050,0
33717,12997,46485,0
33718,3461,35232,0
33719,70021,41089,0
33720,44978,31711,0
33721,34761,61043,0
33722,11857,35438,0
33723,44512,56055,0
33724,66359,52069,0
33725,18675,18460,0
33726,42747,67195,0
33727,58881,48716,0
33728,72416,71833,0
33729,29622,26193,0
33730,77659,46445,0
33731,32300,16799,0
33732,62845,44656,0
33733,47254,73597,0
33734,43285,61291,0
33735,28564,31536,0
33736,28614,21747,0
33737,79957,57460,0
33738,67072,3002,0
33739,55166,59453,0
33740,21244,68083,0
33741,68867,23336,0
33742,2275,62902,0
33743,46945,79191,0
33744,10858,28276,0
33745,16365,72858,0
33746,21535,21105,0
33747,29867,7424,0
33748,78223,518,0
33749,22680,33197,0
33750,70840,13782,0
33751,4797,70321,0
33752,61992,9015,0
33753,27434,55440,0
33754,17234,61146,0
33755,6648,79886,0
33756,21042,68262,0
33757,76825,76936,0
33758,28359,17077,0
33759,81241,70417,0
33760,30978,7487,0
33761,62096,12471,0
33762,29565,70539,0
33763,39676,34293,0
33764,3130,71492,0
33765,69259,14382,0
33766,56759,60428,0
33767,31251,3287,0
33768,55745,36545,0
33769,52276,72379,0
33770,79801,75969,0
33771,467,73992,0
33772,28076,71682,0
33773,51485,34847,0
33774,44982,33349,0
33775,11551,39916,0
33776,27260,27081,0
33777,40620,3272,0
33778,7681,14897,0
33779,57723,6122,0
33780,20987,29826,0
33781,33784,2816,0
33782,43362,69434,0
33783,41411,56173,0
33784,49703,66114,0
33785,43336,65251,0
33786,29585,59174,0
33787,40980,10680,0
33788,54825,15625,0
33789,17799,29721,0
33790,39979,34999,0
33791,67673,73163,0
33792,55323,3183,0
33793,74454,16023,0
33794,78851,6587,0
33795,55674,36180,0
33796,52957,76882,0
33797,57667,71425,0
33798,4402,22951,0
33799,53770,2680,0
33800,48985,44224,0
33801,69750,26226,0
33802,44972,81271,0
33803,26769,13604,0
33804,11154,77398,0
33805,77588,13974,0
33806,68437,26882,0
33807,29215,41871,0
33808,59193,15002,0
33809,11365,60975,0
33810,39515,31653,0
33811,40331,11480,0
33812,1824,30056,0
33813,64137,28350,0
33814,5849,39004,0
33815,63433,28251,0
33816,39596,64961,0
33817,30389,13504,0
33818,58859,20425,0
33819,65073,4478,0
33820,32479,48762,0
33821,12894,12406,0
33822,80477,69026,0
33823,72037,70075,0
33824,35283,56211,0
33825,74886,64243,0
33826,77910,36120,0
33827,39718,6858,0
33828,55558,11584,0
33829,7095,76972,0
33830,9720,50720,0
33831,49053,65765,0
33832,78260,10999,0
33833,72213,69839,0
33834,12677,21679,0
33835,44649,67902,0
33836,24425,43121,0
33837,28783,15758,0
33838,4701,51184,0
33839,80525,70667,0
33840,58944,29654,0
33841,69986,14713,0
33842,42152,13502,0
33843,12548,20812,0
33844,37986,77188,0
33845,55258,34168,0
33846,74161,45734,0
33847,13275,9563,0
33848,15683,9482,0
33849,72127,55753,0
33850,48755,21652,0
33851,29781,50345,0
33852,55686,40951,0
33853,78573,6891,0
33854,9827,1048,0
33855,52981,51860,0
33856,19748,53891,0
33857,61869,76165,0
33858,3773,41548,0
33859,76013,50274,0
33860,22945,70479,0
33861,5553,30542,0
33862,25022,54400,0
33863,62897,53298,0
33864,67280,43243,0
33865,8304,69840,0
33866,56329,30113,0
33867,59642,68506,0
33868,42873,66252,0
33869,12921,5895,0
33870,74785,57171,0
33871,10997,56722,0
33872,3027,3413,0
33873,59890,855,0
33874,11099,70103,0
33875,53658,11669,0
33876,21707,71976,0
33877,6996,59134,0
33878,6794,37461,0
33879,57075,12269,0
